Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18629142,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,4.40,Margaret K. McElderry Books,Kindle Edition,733,2014,2014,,2018/08/14,,,read,,,,1,0
12686642,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,4.22,Margaret K. McElderry Books,Kindle Edition,546,2012,2012,,2018/08/14,,,read,,,,1,0
11201920,"Bloodlines (Bloodlines, #1)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.20,Razorbill,Kindle Edition,397,2011,2011,,2018/08/15,,,read,,,,1,0
17235105,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.36,Razorbill,Kindle Edition,388,2013,2013,,2018/08/15,,,read,,,,1,0
10877373,"Passion (Fallen, #3)",Lauren Kate,"Kate, Lauren",,"=""""","=""""",0,3.86,Delacorte Books for Young Readers,Kindle Edition,434,2011,2011,,2018/08/30,,,read,,,,1,0
11196668,"Starcrossed (Starcrossed, #1)",Josephine Angelini,"Angelini, Josephine",,"=""""","=""""",4,4.05,HarperTeen,Kindle Edition,501,2011,2011,,2018/12/13,,,read,,,,1,0
8710049,"Firelight (Firelight, #1)",Sophie Jordan,"Jordan, Sophie",,"=""""","=""""",0,3.85,HarperCollins,Kindle Edition,322,2010,2010,,2019/12/17,,,read,,,,1,0
8477932,"Halo (Halo, #1)",Alexandra Adornetto,"Adornetto, Alexandra",,"=""""","=""""",3,3.66,Feiwel & Friends,Kindle Edition,428,2010,2010,,2017/06/23,,,read,,,,1,0
8598746,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,"Lore, Pittacus",,"=""""","=""""",5,3.94,HarperCollins,Kindle Edition,452,2010,2010,,2017/06/23,,,read,,,,1,0
8886814,"Indulgence in Death (In Death, #31)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",3,4.35,Penguin Group,Kindle Edition,373,2010,2010,,2019/08/08,romantic-suspense,romantic-suspense (#31),read,,,,1,0
9742373,"Die for Me (Revenants, #1)",Amy Plum,"Plum, Amy",,"=""""","=""""",3,3.98,HarperCollins,Kindle Edition,357,2011,2011,,2017/06/23,,,read,,,,1,0
10863118,"Inheritance (Inheritance, #4)",Christopher Paolini,"Paolini, Christopher",,"=""""","=""""",0,4.13,,Kindle Edition,800,,2011,,2019/06/17,fantasy,fantasy (#128),read,,,,1,0
8685170,"The Exiled Queen (Seven Realms, #2)",Cinda Williams Chima,"Chima, Cinda Williams",,"=""""","=""""",0,4.32,Disney Hyperion,Kindle Edition,593,2010,2010,,2019/02/17,fantasy,fantasy (#129),read,,,,1,0
12359568,"Matched (Matched, #1)",Ally Condie,"Condie, Ally",,"=""""","=""""",3,3.63,Speak,Kindle Edition,418,2011,2010,,2017/06/23,,,read,,,,1,0
11200068,"Unearthly (Unearthly, #1)",Cynthia Hand,"Hand, Cynthia",,"=""""","=""""",0,4.01,HarperTeen,Kindle Edition,453,2011,2011,,2018/08/15,,,read,,,,1,0
8684868,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",0,4.07,Scholastic Press,Kindle Edition,390,2010,2010,,2018/09/27,,,read,,,,1,0
9470235,"Angelfire (Angelfire, #1)",Courtney Allison Moulton,"Moulton, Courtney Allison",,"=""""","=""""",4,3.92,Katherine Tegen Books,Kindle Edition,469,2011,2011,,2017/06/23,,,read,,,,1,0
10801710,Wolfsbane (Nightshade #2),Andrea Cremer,"Cremer, Andrea",,"=""1101517107""","=""9781101517109""",5,4.10,Speak,ebook,400,2011,2011,,2017/06/23,,,read,,,,1,0
10382285,"Tiger's Quest (The Tiger Saga, #2)",Colleen Houck,"Houck, Colleen",,"=""1402784864""","=""9781402784866""",0,4.31,Splinter,ebook,406,2011,2011,,2018/11/21,,,read,,,,1,0
11183973,"A Beautiful Dark (A Beautiful Dark, #1)",Jocelyn Davies,"Davies, Jocelyn",,"=""""","=""""",4,3.89,Harper Teen,Kindle Edition,405,2011,2011,,2017/06/23,,,read,,,,1,0
9174818,"Nevermore (Nevermore, #1)",Kelly Creagh,"Creagh, Kelly",,"=""""","=""""",4,3.86,Atheneum Books for Young Readers,Kindle Edition,564,2010,2010,,2018/12/13,,,read,,,,1,0
9410255,"Torment (Fallen, #2)",Lauren Kate,"Kate, Lauren",,"=""""","=""""",0,3.85,Delacorte Books for Young Readers ,Kindle Edition,465,2010,2010,,2018/08/30,,,read,,,,1,0
36124921,Veil of Night,Linda Howard,"Howard, Linda",,"=""""","=""""",4,3.80,Ballantine Books,Kindle Edition,402,2017,2010,,2020/01/02,romantic-suspense,romantic-suspense (#32),read,,,,1,0
9367080,"Misguided Angel (Blue Bloods, #5)",Melissa de la Cruz,"Cruz, Melissa de la",,"=""""","=""""",0,3.93,Disney Hyperion,Kindle Edition,273,2010,2010,,2018/08/30,,,read,,,,1,0
9084118,Nightshade (Nightshade #1),Andrea Cremer,"Cremer, Andrea",,"=""""","=""""",0,4.01,Speak,Kindle Edition,465,2010,2010,,2018/08/15,,,read,,,,1,0
13494237,Anna and the French Kiss (Anna and the French Kiss #1),Stephanie Perkins,"Perkins, Stephanie",,"=""""","=""""",4,3.98,Speak,Kindle Edition,400,2010,2010,,2017/06/23,,,read,,,,1,0
8987161,"The Duff (Hamilton High, #1)",Kody Keplinger,"Keplinger, Kody",,"=""""","=""""",0,3.80,Poppy,Kindle Edition,300,2010,2010,,2018/11/20,,,read,,,,1,0
36108632,"Tiger's Curse (Tiger's Curse, #1)",Colleen Houck,"Houck, Colleen",,"=""""","=""""",0,4.05,Splinter,Kindle Edition,513,2011,2011,,2018/11/06,,,read,,,,1,0
8254259,"Paranormalcy (Paranormalcy, #1)",Kiersten White,"White, Kiersten",,"=""""","=""""",4,3.88,HarperTeen,Kindle Edition,356,2010,2010,,2017/06/23,,,read,,,,1,0
8855387,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,4.08,Margaret K. McElderry Books,Kindle Edition,448,2011,2011,,2018/08/14,,,read,,,,1,0
8900616,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""""","=""""",0,3.99,Simon & Schuster Books for Young Readers,Kindle Edition,433,2010,2010,,2018/08/14,,,read,,,,1,0
7788117,"Fantasy in Death (In Death, #30)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",4,4.28,Putnam Adult,Kindle Edition,368,2010,2010,,2019/08/08,romantic-suspense,romantic-suspense (#33),read,,,,1,0
8145496,"Fallen (Fallen, #1)",Lauren Kate,"Kate, Lauren",,"=""""","=""""",5,3.72,Delacorte Books for Young Readers,Kindle Edition,466,2009,2009,,2017/06/23,,,read,,,,1,0
11293952,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",3,4.43,Margaret K. McElderry Books,Kindle Edition,528,2011,2011,,2017/06/23,,,read,,,,1,0
9477490,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.33,Razorbill,Kindle Edition,494,2010,2010,,2018/08/14,,,read,,,,1,0
7607518,"Blood Promise (Vampire Academy, #4)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.31,Razorbill,Kindle Edition,524,2009,2009,,2018/08/14,,,read,,,,1,0
8587084,"The Scorch Trials (Maze Runner, #2)",James Dashner,"Dashner, James",,"=""""","=""""",0,3.90,Delacorte Press,Kindle Edition,394,2010,2010,,2020/08/22,,,read,,,,1,0
8161186,"The Demon King (Seven Realms, #1)",Cinda Williams Chima,"Chima, Cinda Williams",,"=""""","=""""",0,4.15,Disney Hyperion,Kindle Edition,524,2009,2009,,2018/10/04,fantasy,fantasy (#131),read,,,,1,0
8140573,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""""","=""""",5,3.93,Simon & Schuster Books for Young Readers,Kindle Edition,417,2009,2009,,2017/06/23,,,read,,,,1,0
11531817,"Ruby Red (Precious Stone Trilogy, #1)",Kerstin Gier,"Gier, Kerstin",Anthea Bell,"=""""","=""""",0,4.12,Henry Holt and Co.,Kindle Edition,337,2011,2009,,2019/10/02,,,read,,,,1,0
40205964,Smoke Screen,Sandra       Brown,"Brown, Sandra",,"=""""","=""""",4,4.04,Simon & Schuster,Kindle Edition,560,2008,2008,,2020/01/03,thrillers,thrillers (#18),read,,,,1,0
8140300,"The Van Alen Legacy (Blue Bloods, #4)",Melissa de la Cruz,"Cruz, Melissa de la",,"=""""","=""""",0,3.95,Disney Hyperion,Kindle Edition,395,2009,2009,,2018/08/30,,,read,,,,1,0
8044584,"The Maze Runner (Maze Runner, #1)",James Dashner,"Dashner, James",,"=""""","=""""",4,4.04,Delacorte Books for Young Readers,Kindle Edition,410,2009,2009,,2017/06/23,,,read,,,,1,0
8423493,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",0,4.31,Scholastic Press,Kindle Edition,439,2010,2009,,2018/08/15,,,read,,,,1,0
28141183,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.43,Pottermore Publishing,Kindle Edition,360,2015,1998,,2018/09/27,,,read,,,,1,0
10101548,"The Summer I Turned Pretty (Summer, #1)",Jenny Han,"Han, Jenny",,"=""""","=""""",0,3.79,Simon & Schuster Books for Young Readers,Kindle Edition,277,2010,2009,,2019/06/20,,,read,,,,1,0
41450259,Along for the Ride,Sarah Dessen,"Dessen, Sarah",,"=""""","=""""",0,4.04,Speak,Kindle Edition,436,2009,2009,,2018/08/15,,,read,,,,1,0
8315881,Burn,Linda Howard,"Howard, Linda",,"=""""","=""""",4,3.76,Ballantine Books,Kindle Edition,465,2009,2009,,2019/01/11,romantic-suspense,romantic-suspense (#35),read,,,,1,0
11140407,"The Goddess Test (Goddess Test, #1)",Aimee Carter,"Carter, Aimee",,"=""""","=""""",3,3.79,Harlequin Teen,Kindle Edition,298,2011,2011,,2018/11/17,,,read,,,,1,0
35708499,"Half-Blood (Covenant, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.10,Jennifer L. Armentrout,Kindle Edition,408,2017,2011,,2018/08/15,,,read,,,,1,0
18967763,"Entice (The Embrace Series, #2)",Jessica Shirvington,"Shirvington, Jessica",,"=""""","=""""",4,4.27,Sourcebooks Fire,Kindle Edition,465,2013,2011,,2020/08/02,,,read,,,,1,0
11480387,"Crossed (Matched, #2)",Ally Condie,"Condie, Ally",,"=""""","=""""",0,3.52,Dutton Children's,Kindle Edition,367,2011,2011,,2018/08/31,,,read,,,,1,0
11481547,"Awake at Dawn (Shadow Falls, #2)",C.C. Hunter,"Hunter, C.C.",,"=""""","=""""",4,4.25,St. Martin's Griffin,Kindle Edition,401,2011,2011,,2017/06/23,,,read,,,,1,0
8683326,"Lady of Light and Shadows (Tairen Soul, #2)",C.L. Wilson,"Wilson, C.L.",,"=""""","=""""",0,4.27,HarperCollins,Kindle Edition,430,2010,2007,,2018/08/11,"fantasy, romantic-fantasy","fantasy (#124), romantic-fantasy (#19)",read,,,,1,0
11061092,"Touch of Frost (Mythos Academy, #1)",Jennifer Estep,"Estep, Jennifer",,"=""""","=""""",5,3.95,Kensington Books,Kindle Edition,386,2011,2011,,2017/06/23,,,read,,,,1,0
15848351,"Thoughtless (Thoughtless, #1)",S.C. Stephens,"Stephens, S.C.",,"=""""","=""""",0,4.09,Gallery Books,Kindle Edition,366,2012,2012,,2019/10/02,contemporary-romance,contemporary-romance (#91),read,,,,1,0
11544196,"Cascade (River of Time, #2)",Lisa Tawn Bergren,"Bergren, Lisa Tawn",,"=""""","=""""",0,4.25,David C. Cook,Kindle Edition,416,2011,2011,,2018/11/18,,,read,,,,1,0
10439599,"Moon Spell (The Tale of Lunarmorte, #1)",Samantha Young,"Young, Samantha",,"=""""","=""""",4,3.99,,Kindle Edition,437,2010,2010,,2017/06/23,,,read,,,,1,0
11398357,"Kiss of Snow (Psy-Changeling, #10)",Nalini Singh,"Singh, Nalini",,"=""""","=""""",0,4.45,Gollancz,Kindle Edition,433,2011,2011,,2019/01/25,"asian, bipoc, paranormal-romance","asian (#53), bipoc (#63), paranormal-romance (#25)",read,,,,1,0
10893183,"Born at Midnight (Shadow Falls, #1)",C.C. Hunter,"Hunter, C.C.",,"=""""","=""""",0,4.11,St. Martin's Griffin,Kindle Edition,417,2011,2011,,2018/08/15,,,read,,,,1,0
17857988,French Silk,Sandra       Brown,"Brown, Sandra",,"=""""","=""""",3,3.85,Grand Central Publishing,Kindle Edition,403,2013,1992,,2020/01/19,thrillers,thrillers (#10),read,,,,1,0
29870221,"Hello, Darkness",Sandra       Brown,"Brown, Sandra",,"=""""","=""""",3,3.99,Simon & Schuster,Kindle Edition,560,2003,2001,,2020/01/10,thrillers,thrillers (#11),read,,,,1,0
18461626,Breath of Scandal,Sandra       Brown,"Brown, Sandra",,"=""""","=""""",0,4.07,Grand Central Publishing,Kindle Edition,468,2013,1991,,2019/01/12,thrillers,thrillers (#14),read,,,,1,0
40217988,Ricochet,Sandra       Brown,"Brown, Sandra",,"=""""","=""""",3,4.00,Simon & Schuster ,Kindle Edition,401,2006,2006,,2020/01/02,thrillers,thrillers (#17),read,,,,1,0
18828660,Embrace,Jessica Shirvington,"Shirvington, Jessica",,"=""""","=""""",4,4.00,Sourcebooks Fire,Kindle Edition,397,2012,2010,,2018/12/13,,,read,,,,1,0
34615256,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,"Quinn, Julia",,"=""""","=""""",0,3.73,Avon ,Kindle Edition,383,2017,2003,,2020/01/02,historical-romance,historical-romance (#65),read,,,,1,0
11212399,"Finding Sky (Benedict, #1)",Joss Stirling,"Stirling, Joss",,"=""""","=""""",0,4.06,Oxford University Press,Kindle Edition,320,2010,2010,,2019/01/26,,,read,,,,1,0
9717320,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""""","=""""",5,4.15,Katherine Tegen Books,Kindle Edition,342,2011,2011,,2017/06/23,,,read,,,,1,0
15996590,"Love Unscripted (Love, #1)",Tina Reber,"Reber, Tina",,"=""""","=""""",0,4.02,Atria Books,Kindle Edition,576,2012,2010,,2018/08/31,contemporary-romance,contemporary-romance (#93),read,,,,1,0
11101753,"Hard Bitten (Chicagoland Vampires, #4)",Chloe Neill,"Neill, Chloe",,"=""""","=""""",4,4.14,NAL,Kindle Edition,350,2011,2011,,2020/03/21,urban-fantasy,urban-fantasy (#14),read,,,,1,0
12929611,"Waterfall (River of Time, #1)",Lisa Tawn Bergren,"Bergren, Lisa Tawn",,"=""""","=""""",0,4.02,David C. Cook,Kindle Edition,386,2011,2011,,2018/11/18,,,read,,,,1,0
36107177,Tiger's Voyage (Tiger's Curse #3),Colleen Houck,"Houck, Colleen",,"=""""","=""""",0,4.27,Splinter,Kindle Edition,551,2011,2011,,2018/11/06,,,read,,,,1,0
17181832,"Delirium (Delirium, #1)",Lauren Oliver,"Oliver, Lauren",,"=""""","=""""",0,3.96,HarperCollins,Kindle Edition,401,2011,2011,,2019/06/20,,,read,,,,1,0
9875509,"Archangel's Consort (Guild Hunter, #3)",Nalini Singh,"Singh, Nalini",,"=""""","=""""",0,4.22,Berkley,Kindle Edition,377,2011,2011,,2019/07/05,"asian, bipoc, paranormal-romance","asian (#55), bipoc (#65), paranormal-romance (#28)",read,,,,1,0
8571807,"Twice Bitten (Chicagoland Vampires, #3)",Chloe Neill,"Neill, Chloe",,"=""""","=""""",0,4.20,NAL,Kindle Edition,372,2010,2010,,2020/03/21,urban-fantasy,urban-fantasy (#15),read,,,,1,0
42396066,"Untamed (Medieval, #1)",Elizabeth Lowell,"Lowell, Elizabeth",,"=""""","=""""",0,3.99,HarperCollins e-books,Kindle Edition,416,2009,1993,,2020/01/04,historical-romance,historical-romance (#60),read,,,,1,0
8161295,Forbidden (Disputed Lands #2),Elizabeth Lowell,"Lowell, Elizabeth",,"=""""","=""""",0,3.94,HarperCollins e-books,Kindle Edition,400,2009,1993,,2020/01/01,historical-romance,historical-romance (#59),read,,,,1,0
8719634,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,4.31,Margaret K. McElderry Books,Kindle Edition,497,2010,2010,,2018/08/14,,,read,,,,1,0
7549331,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.34,Razorbill,Kindle Edition,446,2008,2008,,2018/08/14,,,read,,,,1,0
7542624,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.26,Razorbill ,Kindle Edition,340,2008,2008,,2018/08/14,,,read,,,,1,0
8176893,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",5,3.89,Orbit,Kindle Edition,417,2010,2010,,2019/06/17,fantasy,fantasy (#130),read,,,,1,0
6138,The Moonstone,Wilkie Collins,"Collins, Wilkie",Carolyn G. Heilbrun,"=""0375757856""","=""9780375757853""",4,3.91,Modern Library,Paperback,528,2001,1868,,2019/09/11,books-i-own,books-i-own (#164),read,,,,1,0
8148769,"Friday Night Bites (Chicagoland Vampires, #2)",Chloe Neill,"Neill, Chloe",,"=""""","=""""",0,4.11,NAL,Kindle Edition,372,2009,2009,,2020/03/21,urban-fantasy,urban-fantasy (#18),read,,,,1,0
6699944,"Reunion in Death (In Death, #14)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",5,4.37,Berkley,Kindle Edition,378,2007,2002,,2019/04/01,romantic-suspense,romantic-suspense (#34),read,,,,1,0
15719896,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,4.56,Margaret K. McElderry Books,Kindle Edition,594,2013,2013,,2018/08/14,,,read,,,,1,0
11881810,A Gentle Feuding,Johanna Lindsey,"Lindsey, Johanna",,"=""""","=""""",0,3.91,,Kindle Edition,404,,1983,,2020/01/01,historical-romance,historical-romance (#85),read,,,,1,0
8145281,"Kindred in Death (In Death, #29)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",4,4.36,Putnam Adult,Kindle Edition,384,2009,2009,,2019/08/08,,,read,,,,1,0
6663839,"Some Girls Bite (Chicagoland Vampires, #1)",Chloe Neill,"Neill, Chloe",,"=""""","=""""",0,3.99,NAL,Kindle Edition,356,2009,2009,,2019/07/05,urban-fantasy,urban-fantasy (#20),read,,,,1,0
19636110,"Evermore (The Immortals, #1)",Alyson Noel,"Noel, Alyson",,"=""""","=""""",0,3.59,St. Martin's Griffin,Kindle Edition,324,2009,2009,,2020/04/25,,,read,,,,1,0
34725553,Dying to Please,Linda Howard,"Howard, Linda",,"=""""","=""""",0,3.95,Ballantine Books,Kindle Edition,416,2002,2002,,2020/01/02,"romantic-suspense, paranormal-romance","romantic-suspense (#38), paranormal-romance (#32)",read,,,,1,0
6665056,"First Lady (Wynette, Texas #4)",Susan Elizabeth Phillips,"Phillips, Susan Elizabeth",,"=""""","=""""",4,3.99,HarperCollins e-books,Kindle Edition,384,,2000,,2019/12/17,contemporary-romance,contemporary-romance (#103),read,,,,1,0
5043803,"Twilight (Twilight, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""""","=""""",3,3.64,Little Brown Books for Young Readers,Kindle Edition,513,2007,2005,,2017/06/23,,,read,,,,1,0
35526645,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""""","=""""",5,3.94,Knopf Books for Young Readers,Kindle Edition,528,2003,2002,,2017/06/23,fantasy,fantasy (#133),read,,,,1,0
35545737,A Walk to Remember,Nicholas Sparks,"Sparks, Nicholas",,"=""""","=""""",0,4.19,Grand Central Publishing ,Kindle Edition,215,2017,1999,,2019/09/18,,,read,,,,1,0
11473255,Fires of Winter (Viking #1),Johanna Lindsey,"Lindsey, Johanna",,"=""""","=""""",0,3.97,HarperCollins e-books,Kindle Edition,404,2011,1980,,2020/01/01,historical-romance,historical-romance (#53),read,,,,1,0
6307419,"Immortal in Death (In Death, #3)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",5,4.28,Berkley,Kindle Edition,324,2007,1996,,2019/03/05,romantic-suspense,romantic-suspense (#41),read,,,,1,0
6498346,"Conspiracy in Death (In Death, #8)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",4,4.37,Berkley,Kindle Edition,363,2007,1999,,2019/04/01,romantic-suspense,romantic-suspense (#42),read,,,,1,0
28137887,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",0,4.56,Pottermore Publishing,Kindle Edition,735,2015,2000,,2018/08/14,,,read,,,,1,0
46025057,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",0,4.36,Disney Hyperion ,Kindle Edition,322,2009,2007,,2018/08/14,,,read,,,,1,0
8349079,"Salvation in Death (In Death, #27)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",5,4.29,Berkley,Kindle Edition,369,2008,2008,,2019/04/12,romantic-suspense,romantic-suspense (#44),read,,,,1,0
6498349,"Purity in Death (In Death, #15)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",5,4.37,Berkley,Kindle Edition,362,2007,2002,,2019/04/01,romantic-suspense,romantic-suspense (#45),read,,,,1,0
